"","V1","V2","V3","V4","V5"
"1",0,0,0,0,0
"2",0,3.61304912527604,2.67900593941954,0.0351460377230557,0
"3",0,0,1.40158892500823,2.64999366196319,1.16681476273207
"4",0,0,0,1.39986943681309,2.71706495674144
"5",0,0,0,0,1.57205494188371
