,au,bp,se.au,se.bp,v,c,pchi
1,0.999734278197299,0.994600297298078,7.93201844198547e-05,0.000299023892352787,-3.00675467408273,0.457631190395068,0.129543743024375
2,0.981388254780898,0.862632586240712,0.00133484018109427,0.00120134208939165,-1.58776398006775,0.495540370507588,0.727898173246767
3,0.91737628606465,0.843832833665996,0.00433489852638664,0.0012361183650366,-1.19898680351101,0.188650790249275,0.386502077754482
4,0.643395920972859,0.315597086662019,0.00952650162875836,0.00153241266763775,0.0562479269875975,0.423798791776839,0.100257126424107
5,0.619004850229431,0.171404140410472,0.0111659832033034,0.00124310127018586,0.322881432567655,0.625749641750478,0.153500067965898
6,0.906083330695981,0.276679783875526,0.00458639841008049,0.00147307278178611,-0.362141171925061,0.954874597919274,0.0180057944843224
7,0.68992055852831,0.388749591030805,0.00878010936961284,0.00160794485237514,-0.10652283120179,0.389102350339812,0.00155175087178162
8,0.94074262035516,0.312925613533459,0.00319646625989397,0.00152945617889032,-0.536731780714874,1.0243063290306,0.616085049728927
9,0.77850558049095,0.489620534113014,0.00726229598888882,0.00165279382764978,-0.3705677425832,0.396588141186381,0.719200438648188
10,0.660582768535489,0.119149232516014,0.011888284371031,0.00106767121738241,0.382598155438901,0.796652288101662,0.000239411705707147
11,0.894853727589458,0.321120264330005,0.0047891969549859,0.00153930548145486,-0.394096485340434,0.858664937653212,0.00117155343198189
12,0.794110347059068,0.190432228474195,0.00835123696957788,0.00129054939176744,0.0277690768172858,0.848535538004269,0.423678981482308
13,0.655236656612944,0.0710019345806864,0.0141043814752615,0.000847688428400889,0.534436037615411,0.93393350867422,0.00965448836911718
14,0.784772059713155,0.15886672137828,0.00899180727291507,0.00120131932765113,0.105357330011011,0.893769113391644,0.113360649669691
15,0.790773914300168,0.191393759668357,0.00841821843382139,0.00129311814213525,0.031831113889529,0.840940601560949,0.415370102753271
16,0.674438758615444,0.126352425613631,0.0116208190394933,0.00109463259249097,0.345800412156492,0.798003779213009,0.870239879133936
17,0.826840874925683,0.0648194394714477,0.0107149400399243,0.000809527760973323,0.286886392700259,1.22864107807254,0.0287561392784421
18,0.844806310870305,0.210916050527665,0.00687997528737063,0.00134067424439087,-0.105581366152367,0.908828164949239,0.64562278520413
19,0.792923824207332,0.480247507276019,0.00699728456733652,0.00165205002734573,-0.383537912117101,0.433070315708635,0.259547349749218
20,1,1,0,0,0,0,0
