,au,bp,se.au,se.bp,v,c,pchi
1,0.865340738829102,0.441745739928369,0.00532429199933927,0.00164616236263889,-0.479044339675763,0.625588945196445,5.13832240299381e-28
2,0.99709490429753,0.628005767761864,0.000226927006843949,0.00165725909236309,-1.54244071422439,1.21586453732054,0.056978853399959
3,0.78354858655018,0.474090424552558,0.0070589648739056,0.00165516927984613,-0.359621293633175,0.424612691724116,1.29672319905411e-10
4,0.960726398492052,0.372829109977954,0.00219937307444674,0.00160619819952492,-0.717404417863049,1.04177403412298,0.284071122873889
5,0.999617817839933,0.824265407926036,3.89419393961931e-05,0.00137829664003343,-2.14856505404271,1.21682171694057,0.0884874057853536
6,0.999926093550031,0.932399756253335,1.02842757100212e-05,0.000957917160339858,-2.64431013885397,1.15040527688884,0.991771293564405
7,0.810635211062192,0.522206749561044,0.00648783096159158,0.00165837054355373,-0.46796617304011,0.412273329744168,9.90076181322736e-13
8,0.999370470062585,0.921901405897005,7.26084197850901e-05,0.000998715895154942,-2.32156478866209,0.903586789722536,0.758702725514216
9,0.990074594674664,0.679308701783053,0.000666207906260513,0.00159725588904558,-1.39746121186118,0.931694641978873,0.918556359680136
10,0.982424122398626,0.727970342148693,0.00109847051295626,0.00152214741565255,-1.35664594763628,0.749959948887566,0.00260612589743033
11,0.990458119317293,0.499039898630107,0.000651499245330744,0.00168277775734186,-1.17074205615224,1.17314867571564,0.425202439703324
12,0.984936126787205,0.538216558812555,0.000947505934148637,0.00168069482467647,-1.13217426116977,1.03623256981658,0.154203123307101
13,0.996413328211193,0.43376598130814,0.00028588190579015,0.00167088513582108,-1.26094687427093,1.42774109952539,0.00181373681506152
14,0.999778861584507,0.697734973771861,2.22091065489542e-05,0.00161920941364916,-2.01568882279236,1.49779170411706,0.129526159977519
15,0.985414158102834,0.372971574164199,0.000976598510297778,0.00161452720831791,-0.92858270432236,1.25257594934784,1.07089721638683e-10
16,0.927425250065376,0.293063854717307,0.00369758522964989,0.00150494344029985,-0.456212007383484,1.00066802099592,0.00421640258304619
